late_night_usage,sleep_minutes,total_screen_minutes,social_minutes,doom_scroll_flag,exercise_minutes,resting_heart_rate,pickup_count,stress_label
1,287,477,245,1,27,79,250,2
0,459,302,103,0,48,75,140,1
1,460,158,86,1,49,70,120,2
0,475,103,39,0,59,73,70,0
0,443,459,224,0,37,72,250,2
1,326,255,204,1,47,70,190,2
0,461,343,84,1,47,72,170,1
1,461,149,89,1,55,70,90,1
0,436,60,33,0,83,65,70,0
1,272,214,157,0,35,76,160,2
0,412,583,228,1,22,82,250,0
0,495,267,149,0,50,79,170,1
0,451,265,83,0,45,66,100,0
1,383,231,151,0,37,66,160,2
0,422,222,57,0,48,71,90,0
1,458,338,198,0,34,73,170,2
0,533,286,92,0,40,74,140,1
1,478,112,54,1,57,67,100,1
1,475,717,300,1,20,83,250,2
0,417,303,79,0,44,79,230,1
0,409,219,105,0,39,79,130,1
0,427,355,92,1,43,64,110,1
0,436,411,217,0,37,60,200,2
0,521,426,123,0,26,67,180,0
1,456,591,300,1,19,75,250,2
0,446,100,28,0,56,73,30,0
1,274,306,182,1,40,76,170,2
1,256,635,300,1,14,83,250,2
0,447,163,52,0,56,76,80,0
0,464,272,157,0,50,76,180,2
0,446,140,34,0,46,63,100,0
1,509,167,87,1,44,69,120,2
0,380,241,88,0,42,66,120,1
0,374,501,243,1,26,58,230,2
1,343,550,288,1,24,77,230,2
0,399,225,97,0,38,63,150,1
1,426,546,300,0,19,67,250,2
0,413,259,98,0,42,61,160,1
0,357,105,51,1,42,79,40,0
1,452,303,161,1,41,73,210,0
0,332,60,34,1,53,86,110,2
1,315,480,206,0,26,83,250,0
0,338,330,167,0,32,72,180,2
1,389,720,300,1,8,80,250,1
0,459,189,87,0,48,70,130,0
0,545,120,47,0,61,69,80,0
0,465,223,133,0,52,66,210,1
0,522,71,11,0,68,71,50,0
0,464,60,16,0,53,67,110,0
0,386,320,145,0,45,69,150,2
0,441,221,61,0,49,69,110,0
0,464,288,126,0,47,73,130,1
0,485,66,17,0,68,62,30,0
0,426,720,195,0,15,75,250,2
0,474,63,19,0,54,62,30,0
1,324,720,300,1,5,76,250,2
0,382,501,237,0,29,71,250,2
0,379,392,114,0,26,78,120,1
0,451,365,143,0,36,73,180,2
1,292,436,289,0,23,83,250,2
0,413,75,28,0,54,74,40,0
1,423,141,112,0,58,79,40,1
0,368,118,39,0,51,64,50,0
0,394,173,89,0,52,68,90,1
1,395,278,123,1,42,64,120,2
0,462,212,41,0,40,73,70,0
0,410,75,18,0,53,71,50,0
1,445,720,300,1,11,70,250,2
0,464,249,112,0,51,71,170,1
1,454,720,300,1,9,80,230,2
0,415,60,33,0,47,62,60,0
1,324,88,59,1,49,74,50,2
1,327,647,300,1,12,79,250,2
0,450,144,72,0,46,65,90,0
1,348,716,300,1,4,73,250,2
0,421,441,126,1,25,71,150,2
0,412,186,78,0,51,71,140,1
0,415,101,27,0,51,75,50,0
0,444,90,54,0,53,71,70,0
1,276,188,107,1,45,81,100,2
0,450,210,75,0,42,75,130,1
1,422,492,300,1,20,80,150,2
0,405,87,35,0,55,70,50,0
0,516,79,37,0,46,61,70,0
0,450,110,56,0,60,76,70,0
0,356,720,300,0,9,88,250,2
1,355,214,98,1,53,72,130,2
1,379,420,300,1,39,82,250,2
1,391,539,300,0,24,77,250,2
1,371,181,111,1,48,75,140,2
0,384,292,174,0,33,74,180,2
0,380,289,139,0,42,65,130,2
1,314,122,97,0,51,75,90,2
0,422,161,62,0,46,78,130,0
0,378,292,135,1,47,76,180,2
0,398,174,87,0,45,71,110,1
0,482,501,88,1,29,64,160,0
0,517,61,23,0,52,74,80,0
1,427,714,300,1,9,74,250,2
0,500,185,70,0,54,70,220,1
0,468,126,68,0,57,67,80,0
0,476,314,120,0,45,74,190,1
1,351,265,155,0,43,79,150,2
1,384,356,165,0,39,74,210,2
1,360,651,291,1,15,83,250,2
0,439,309,144,0,40,76,160,1
1,379,631,300,1,15,77,250,2
1,424,243,137,0,42,69,110,2
1,419,469,245,1,21,71,250,2
1,363,720,300,0,8,67,250,2
0,437,60,23,0,44,65,40,0
0,471,325,52,0,38,70,140,0
0,468,344,156,0,44,72,200,2
0,374,623,300,1,12,76,250,2
1,284,372,297,1,28,83,170,0
1,437,410,257,0,34,73,250,2
1,370,193,123,0,44,69,190,2
0,428,556,300,1,28,68,250,2
0,421,318,127,1,34,74,140,2
0,406,93,48,0,53,64,60,0
0,462,104,26,0,55,68,40,0
0,394,201,81,0,45,74,80,1
0,436,211,90,0,48,65,130,0
0,432,155,63,1,52,67,60,0
1,402,321,214,1,32,72,160,2
0,446,165,82,0,49,71,50,0
1,411,320,169,1,40,73,130,2
0,406,403,94,0,32,72,150,1
0,402,378,118,0,43,71,180,2
1,546,87,58,0,55,67,50,0
1,368,720,300,0,10,82,250,2
0,425,265,136,0,40,66,140,1
0,483,103,13,0,55,74,100,0
0,514,222,66,0,45,70,120,0
1,351,208,108,0,44,73,110,2
1,305,185,82,0,50,76,80,2
0,372,165,53,0,45,68,140,1
0,529,515,127,0,32,76,160,2
1,317,240,144,0,42,78,150,2
0,448,393,169,1,28,69,180,0
1,291,720,300,0,6,83,250,2
0,362,720,300,0,8,74,220,2
0,420,170,91,0,43,65,100,0
0,403,89,33,0,59,71,80,0
0,400,279,132,0,34,71,140,2
0,520,252,111,1,41,70,110,2
1,389,575,300,1,21,79,220,2
1,440,447,236,1,28,75,200,2
1,447,120,70,0,48,74,100,1
0,444,60,16,0,50,65,50,1
0,428,545,196,0,28,71,250,2
0,462,449,52,0,35,75,100,1
1,401,161,88,0,47,76,110,1
0,421,102,21,0,54,69,40,0
0,441,652,213,0,23,66,240,2
0,384,331,220,0,35,76,150,2
0,426,166,102,0,52,73,90,0
0,403,83,32,0,63,69,20,0
1,286,259,149,0,44,79,180,2
1,240,240,117,0,42,73,150,2
1,309,507,300,1,17,83,250,2
1,516,442,200,0,35,73,250,2
1,353,194,100,0,48,70,110,2
0,473,336,144,0,36,78,140,2
0,313,87,44,1,61,66,50,2
1,319,224,131,0,30,77,100,2
0,382,214,49,0,43,78,130,1
0,409,335,160,1,34,82,140,2
0,571,135,50,0,54,64,100,0
0,458,368,144,0,49,71,170,1
0,519,648,150,1,13,73,250,2
0,407,111,73,1,58,69,110,1
0,488,312,153,0,43,71,130,1
1,505,630,300,1,14,75,180,2
0,444,720,300,0,14,84,250,2
1,322,405,300,1,21,83,220,2
0,369,184,91,0,60,64,130,1
0,419,554,161,0,25,68,250,2
0,454,409,178,0,39,74,230,2
0,536,322,71,1,43,65,170,1
1,269,413,294,1,30,74,190,2
1,364,720,300,1,7,75,250,2
1,247,214,113,1,32,84,130,2
1,360,710,300,1,8,82,250,2
0,450,296,136,0,44,66,130,1
0,445,379,219,0,40,61,240,2
0,464,127,49,0,58,74,100,0
0,454,73,27,0,61,72,40,0
0,479,720,277,0,11,74,200,2
0,437,60,29,0,55,68,40,0
0,382,118,48,0,50,71,100,0
0,327,60,24,0,56,74,50,1
0,407,426,98,0,34,69,150,1
1,365,147,97,1,52,78,130,2
0,497,270,134,0,47,60,150,1
1,382,164,78,0,52,77,60,1
1,346,95,70,1,62,68,70,2
0,454,636,300,0,11,64,250,2
0,421,340,204,0,44,72,200,2
0,475,157,56,0,64,71,120,0
1,513,364,215,1,50,68,230,2
1,528,112,72,0,53,72,110,1
0,439,720,200,1,6,64,250,2
0,466,137,11,0,45,76,90,0
1,485,590,275,0,24,66,180,2
0,442,68,18,0,58,73,100,0
1,422,397,209,1,33,71,210,2
0,393,358,78,0,42,72,100,1
0,419,205,83,1,53,61,80,1
1,440,505,300,1,24,81,210,2
1,309,225,140,1,33,83,190,2
1,366,190,83,1,50,68,160,2
0,356,213,93,0,37,81,90,2
0,550,89,36,0,55,67,70,0
1,463,123,66,0,48,68,90,1
0,429,92,42,0,57,62,40,0
0,475,685,261,1,11,72,250,2
1,402,306,215,1,57,70,240,2
0,489,653,296,0,20,69,250,2
0,394,144,70,0,42,75,160,1
1,441,216,139,1,51,77,150,2
1,450,720,300,0,8,77,250,2
0,510,138,25,0,68,60,60,0
0,337,210,26,0,49,66,110,1
1,318,94,63,1,35,77,120,2
1,288,698,300,1,9,85,250,2
1,385,318,205,0,38,71,210,2
0,349,578,214,1,20,77,190,2
0,317,243,127,0,35,76,120,2
0,543,194,61,0,45,69,60,0
1,418,431,203,1,29,74,220,2
1,383,720,300,0,11,77,250,2
0,468,270,103,0,42,75,140,1
0,442,177,90,0,49,64,90,0
0,484,60,22,0,63,60,50,0
1,345,529,259,0,32,75,250,2
1,403,360,209,0,37,69,170,2
0,461,711,214,0,20,69,230,2
0,397,79,19,0,49,66,20,1
0,498,301,95,1,38,76,80,1
0,397,60,34,0,54,70,90,0
1,461,298,140,1,35,83,240,2
1,398,720,300,0,12,73,250,2
0,516,555,246,0,27,68,250,2
0,367,232,99,0,46,77,90,2
1,299,469,254,1,21,88,250,2
0,389,399,161,0,25,71,180,2
0,441,200,70,0,60,73,90,0
1,497,329,211,1,41,64,160,2
1,501,122,67,1,49,68,110,1
1,240,365,223,1,32,75,230,2
0,447,74,39,0,62,71,40,0
0,274,155,63,0,41,77,150,2
0,474,419,212,0,23,69,240,2
0,490,276,82,0,37,76,130,1
1,387,196,85,1,54,65,120,2
0,439,148,45,0,56,79,60,0
1,395,428,235,1,34,75,250,2
0,410,390,56,0,34,77,130,1
0,456,97,41,0,57,75,140,0
1,343,714,300,0,12,82,250,2
0,466,173,88,1,54,60,90,1
0,429,95,37,0,46,62,140,0
0,406,141,50,1,61,64,30,0
0,373,593,300,1,18,73,220,2
0,326,265,186,0,33,83,230,2
0,500,430,207,0,37,64,140,2
1,342,452,255,1,25,71,220,2
1,398,159,98,0,44,68,80,1
0,524,503,181,0,23,73,250,2
0,391,70,29,0,44,74,90,0
0,418,278,29,0,41,65,90,0
0,428,65,24,0,52,77,50,0
0,421,122,64,0,42,73,70,0
1,522,294,164,1,50,71,170,2
0,513,84,34,0,54,70,80,0
1,418,181,96,1,49,62,120,2
1,461,362,235,0,42,70,180,2
1,377,253,149,1,40,73,250,2
0,449,720,164,1,14,77,250,2
0,434,414,103,0,43,74,170,1
1,284,586,300,1,15,87,250,2
0,510,523,135,1,19,74,200,2
1,427,528,183,0,21,66,160,2
0,435,121,59,0,34,77,80,0
0,419,291,179,0,45,78,140,2
1,284,309,123,1,29,81,130,2
1,321,128,22,0,42,84,90,2
1,398,500,300,1,21,75,250,2
1,337,460,256,1,23,74,240,0
0,409,295,118,0,34,69,140,1
0,444,239,69,0,39,64,70,0
1,327,643,300,1,14,77,250,2
0,401,108,25,0,47,65,90,0
1,277,85,43,1,53,89,30,2
0,427,231,89,0,39,66,200,1
0,465,141,46,1,54,75,110,0
0,352,106,25,0,52,65,100,1
0,433,179,95,0,37,69,120,1
1,394,526,300,1,26,72,250,2
1,305,60,31,1,62,72,60,2
0,491,126,68,0,66,68,50,0
0,430,720,153,0,16,78,250,2
0,444,75,22,0,57,77,30,0
0,426,133,61,0,46,71,170,1
0,346,486,216,1,24,75,220,2
0,500,227,58,0,54,64,110,0
0,372,203,118,0,46,72,120,2
0,438,194,58,0,38,64,120,0
0,449,411,183,0,36,70,150,2
0,523,151,70,0,57,81,90,0
0,381,226,64,0,37,82,170,1
0,397,300,161,0,27,75,240,1
0,519,131,57,0,62,73,110,2
1,392,81,42,0,58,67,100,1
0,468,60,33,0,55,65,70,0
1,286,459,300,1,23,75,250,2
0,416,81,28,0,50,69,70,0
1,363,462,290,0,25,80,250,2
0,407,333,75,0,36,66,150,1
1,257,122,63,1,32,82,60,2
0,424,289,53,0,42,75,90,0
1,484,720,300,1,23,73,250,2
0,452,408,112,1,37,67,250,2
0,503,720,188,0,21,75,250,2
1,387,224,157,1,49,72,170,2
0,411,300,110,0,33,75,150,1
1,479,186,99,1,50,75,160,2
0,445,609,203,0,18,67,240,2
0,498,204,52,0,51,72,110,0
1,315,134,94,1,49,78,100,2
0,501,298,100,0,32,74,170,1
0,473,106,47,0,54,72,110,0
1,380,397,300,1,28,72,200,2
1,318,311,212,0,31,71,160,2
1,371,551,300,0,25,67,250,2
0,465,60,24,0,54,74,30,0
0,446,216,102,0,46,70,130,1
0,465,101,45,1,57,71,70,0
0,485,441,144,0,32,72,170,2
1,344,720,261,1,2,77,250,2
0,392,153,55,0,48,76,90,1
0,433,287,134,0,40,69,110,1
0,403,75,19,0,52,74,40,0
1,430,429,280,1,20,72,170,2
1,284,138,95,1,47,66,150,2
1,431,390,289,1,33,68,250,2
0,517,371,93,0,44,76,100,1
1,375,720,300,1,8,71,250,2
0,438,60,30,0,62,72,90,0
0,381,236,85,0,37,74,140,1
0,392,60,24,1,53,71,20,0
0,414,196,79,0,60,70,100,2
0,522,228,54,0,43,73,140,0
1,369,300,212,1,33,75,240,2
0,383,62,12,0,58,65,90,0
0,447,204,103,0,52,75,100,1
1,417,280,128,0,41,80,160,2
1,373,60,33,0,54,65,70,1
1,477,60,44,1,48,67,40,1
0,473,239,94,0,37,79,80,1
0,382,418,168,0,30,71,200,2
0,407,230,109,1,39,74,130,2
0,446,252,114,0,41,70,130,1
0,336,91,44,0,58,80,110,1
0,436,149,94,0,57,68,70,0
0,361,66,20,1,54,64,40,1
0,471,240,133,0,43,73,170,1
0,480,92,45,0,54,75,40,0
0,475,72,4,1,53,71,30,0
0,416,245,55,0,48,66,120,0
0,458,529,127,0,20,71,250,2
0,394,184,104,0,52,72,190,1
0,383,440,252,0,27,77,250,2
0,418,139,29,0,44,74,70,0
0,484,299,77,0,34,70,130,1
1,378,271,192,0,41,75,160,2
1,491,588,191,1,20,69,200,2
0,473,276,120,0,41,79,100,1
1,421,168,108,0,29,62,130,1
0,369,720,254,0,12,85,250,2
0,405,60,23,1,54,62,50,0
1,315,403,199,1,37,74,200,2
0,425,93,26,1,39,63,60,0
1,326,319,226,0,27,79,190,2
0,416,87,25,0,51,72,40,0
0,503,238,72,0,46,67,80,0
0,473,289,147,0,46,63,170,1
0,470,258,158,0,40,75,180,2
0,369,60,7,0,66,69,60,0
0,422,108,50,0,48,70,60,0
0,468,287,145,0,37,66,200,1
1,495,478,229,1,39,74,250,2
1,281,720,300,1,9,79,250,2
0,417,131,60,0,51,71,60,0
0,471,543,300,0,28,68,250,2
1,346,486,300,1,25,78,250,2
0,389,490,232,1,30,72,250,2
0,357,102,38,0,58,63,50,0
0,402,322,147,1,32,74,120,2
1,241,332,245,1,29,84,210,2
0,422,113,56,0,46,65,90,0
0,494,525,143,0,32,78,230,2
0,386,232,49,1,36,67,150,1
0,462,409,158,0,43,73,250,2
0,492,71,15,0,59,77,70,0
0,419,194,60,0,42,80,130,0
0,354,373,113,1,32,69,70,2
0,469,146,46,0,62,72,50,0
0,432,184,51,0,41,68,100,0
1,349,277,171,0,32,70,190,2
1,336,317,130,1,36,76,190,2
0,439,84,26,0,57,74,50,0
0,475,454,213,0,31,71,250,2
0,539,125,54,0,50,62,60,0
0,425,254,124,0,39,64,150,1
1,495,402,291,1,33,75,220,2
0,467,113,37,0,60,71,40,0
1,383,471,249,1,33,76,250,2
1,400,214,86,1,45,65,120,2
1,289,244,151,1,44,73,170,2
0,435,60,40,0,58,66,70,0
0,335,373,104,0,44,68,130,2
0,376,60,28,0,47,73,50,0
1,382,604,291,0,25,70,180,2
1,458,306,233,1,44,69,170,2
0,506,227,64,0,57,65,120,1
0,438,166,38,1,40,65,70,0
0,442,60,17,0,60,62,80,0
0,484,462,120,0,32,67,160,1
0,383,123,38,0,54,73,60,0
0,455,548,200,1,28,67,240,2
0,393,649,282,0,15,75,250,2
1,347,428,300,1,22,82,250,2
0,412,177,41,0,38,71,90,0
0,441,60,31,0,49,63,100,0
0,462,344,106,0,34,68,130,1
1,437,720,300,1,11,79,250,2
0,452,208,90,0,53,69,170,1
1,372,286,192,1,50,68,170,2
0,527,283,150,0,43,67,180,1
1,268,182,83,1,44,85,140,2
1,493,65,31,1,55,74,70,1
0,420,251,106,0,44,70,140,1
1,429,89,63,0,57,68,80,0
0,433,221,45,0,38,73,70,0
0,414,146,42,0,54,66,40,0
0,444,120,74,0,61,73,70,0
0,502,194,75,0,52,70,70,0
1,423,523,293,0,21,67,240,2
1,337,211,111,1,47,79,90,2
0,600,218,86,0,51,65,150,0
0,494,77,31,0,65,59,30,0
0,496,117,47,0,58,74,70,0
1,335,426,292,1,20,81,240,2
0,388,106,67,0,51,68,90,0
1,340,116,80,1,38,84,90,2
0,489,218,90,0,42,75,110,1
0,385,188,72,0,43,61,80,1
1,315,720,300,1,5,75,240,2
0,476,328,96,0,46,76,130,1
0,465,102,30,0,58,80,80,0
0,396,60,14,0,55,70,40,0
0,380,189,70,0,49,76,100,1
1,475,588,300,1,25,69,250,2
0,467,225,26,0,62,71,70,0
0,366,194,72,0,41,71,160,1
0,370,61,20,1,52,64,50,1
0,416,118,51,0,59,68,130,0
1,426,60,39,1,54,84,110,1
1,431,504,259,0,31,69,240,2
1,439,338,168,1,44,71,160,2
0,360,205,40,0,41,76,100,1
0,461,115,3,0,67,67,50,0
0,521,90,25,0,58,65,130,0
1,468,386,168,1,42,72,170,2
0,437,188,49,0,58,71,60,0
0,552,328,101,1,44,71,130,1
1,432,422,182,1,35,68,240,2
0,472,247,121,1,44,69,90,1
0,437,238,95,1,50,66,70,1
0,395,415,168,0,31,76,160,2
0,391,143,68,0,48,73,140,1
0,459,283,76,0,45,71,100,0
0,424,295,140,0,41,65,120,1
0,346,199,72,0,46,67,110,1
0,368,60,27,0,62,70,100,0
1,352,454,246,1,31,64,250,2
0,471,116,45,0,45,72,70,0
1,373,142,94,1,51,71,90,2
0,416,60,33,0,46,66,20,0
0,370,268,150,0,26,67,180,2
1,376,335,211,1,38,73,200,2
0,500,71,20,0,53,71,70,0
0,442,81,54,0,53,76,90,0
1,269,307,143,1,36,76,200,2
0,387,86,26,0,51,78,50,0
0,464,210,146,0,42,71,170,1
0,438,453,175,0,29,73,250,2
1,354,598,300,0,15,86,250,2
1,332,538,300,0,26,79,250,2
0,445,424,220,0,23,74,250,2
0,419,220,70,0,39,68,80,0
0,425,708,298,0,11,67,250,2
0,392,618,224,0,13,77,250,2
0,496,276,76,0,43,72,240,1
0,423,141,56,0,55,68,80,0
0,480,182,67,0,40,69,110,0
0,375,60,29,1,48,65,50,1
1,496,228,120,1,50,67,190,1
0,498,60,26,0,49,74,20,0
0,354,434,118,0,25,75,220,2
0,409,60,22,0,45,64,20,0
1,408,445,221,1,40,72,250,2
1,267,195,136,0,44,89,120,2
1,365,572,238,1,28,85,250,2
0,456,155,72,0,50,64,120,0
1,362,461,300,0,22,69,250,2
0,476,329,149,0,42,67,180,1
0,385,108,63,0,59,68,60,0
0,322,237,108,0,40,74,90,2
1,458,533,300,0,22,64,250,2
1,443,573,300,0,14,75,240,2
1,565,60,28,1,58,65,40,0
1,240,72,57,1,49,79,60,2
0,487,374,106,1,36,69,200,2
0,336,133,40,0,61,70,60,1
0,537,248,36,0,46,63,100,0
1,409,60,30,0,78,65,60,0
0,387,712,300,0,11,69,250,2
1,429,131,77,1,53,63,90,1
0,407,243,78,0,35,65,150,1
0,435,79,38,1,47,71,60,0
0,460,522,173,0,20,63,250,2
0,522,361,77,0,31,77,120,1
1,517,707,290,1,14,78,250,2
0,390,223,78,0,37,82,120,1
0,487,333,181,0,49,64,250,2
0,452,128,49,0,50,69,60,0
0,364,463,177,1,24,73,160,2
0,415,211,59,0,62,64,130,1
0,566,102,19,0,59,64,110,0
1,415,317,174,1,41,77,160,2
0,484,149,86,0,56,73,140,0
0,439,226,53,0,50,66,120,0
0,423,101,39,0,51,71,40,0
0,421,277,135,0,33,74,220,2
0,406,82,34,0,58,62,80,0
0,360,236,115,0,43,72,150,2
0,384,272,64,0,34,77,150,1
1,439,476,170,1,28,58,250,2
0,415,279,160,0,35,69,110,1
1,361,115,75,0,43,73,40,2
1,406,559,300,1,16,71,250,2
0,465,80,23,0,73,64,120,0
0,492,60,8,0,54,71,30,0
0,380,200,93,0,52,71,80,1
0,478,167,56,0,53,57,180,0
1,427,474,248,1,25,70,250,2
1,444,720,300,1,12,65,250,2
0,364,310,152,0,38,74,210,2
0,447,89,28,0,48,65,50,0
0,505,79,48,0,62,71,50,0
0,430,94,39,0,52,57,70,0
1,393,447,300,0,35,71,250,2
0,474,184,60,0,36,71,110,0
0,383,250,77,0,38,64,110,1
1,503,113,83,0,50,72,70,1
0,444,199,107,0,50,73,80,1
0,445,112,66,0,67,69,130,0
0,366,671,169,0,11,72,220,2
0,459,60,33,0,58,59,80,0
1,395,79,52,1,67,65,60,1
1,488,262,174,1,36,72,90,2
0,434,185,29,0,39,78,60,0
1,290,623,300,1,15,82,250,2
0,385,103,40,0,63,60,20,0
1,354,720,300,0,8,76,220,2
1,281,250,119,0,39,79,140,2
0,514,113,39,1,41,62,60,0
1,482,247,138,0,52,67,110,0
0,425,300,67,0,55,73,110,0
0,415,270,97,1,48,71,140,1
1,247,720,300,1,8,77,250,2
1,438,93,42,1,55,72,40,1
1,475,195,116,1,57,68,180,2
0,418,720,188,0,16,79,230,2
0,444,129,53,0,56,61,90,1
0,471,487,90,1,35,68,140,2
1,495,60,39,1,64,59,100,1
0,429,84,45,0,62,64,60,0
1,388,427,255,0,28,78,250,2
0,428,218,100,0,46,75,80,1
0,378,290,113,0,47,82,120,2
0,362,262,74,0,54,68,150,1
1,318,640,300,1,9,88,250,2
0,485,184,45,0,44,76,90,0
1,366,720,300,0,12,74,250,2
0,408,201,95,0,48,71,150,1
0,407,185,66,0,44,68,130,0
1,365,60,34,0,45,77,80,1
1,494,716,300,0,21,65,250,2
1,379,86,31,0,43,68,60,1
0,395,371,137,0,28,74,140,2
0,451,366,109,0,37,72,200,1
0,507,399,131,0,27,72,210,2
0,409,60,29,0,49,64,80,0
1,307,720,300,1,7,74,200,2
0,394,109,80,0,48,69,50,0
0,441,113,23,0,45,60,50,0
0,484,86,35,0,52,74,70,0
0,485,167,56,0,39,75,90,0
0,397,282,81,0,33,75,140,1
0,372,222,89,0,56,71,120,1
0,403,100,56,0,46,69,100,0
0,454,87,21,0,59,60,70,0
1,286,720,300,1,8,84,250,2
0,404,240,41,0,41,72,120,0
0,405,283,96,0,44,79,190,1
1,455,666,300,1,17,73,250,2
1,411,418,185,1,36,70,230,2
1,438,191,124,1,53,65,170,2
1,483,128,69,0,55,71,60,1
0,419,316,153,0,46,73,190,2
1,276,409,300,1,30,85,190,2
0,360,217,102,0,43,78,220,2
0,358,245,78,0,50,70,80,1
1,357,354,140,0,33,67,160,2
0,430,93,28,0,52,74,10,0
1,415,60,42,0,52,67,60,0
1,391,696,300,1,13,73,250,2
0,410,547,248,0,27,71,230,2
1,381,539,299,1,24,84,250,2
0,383,64,23,0,61,73,30,0
0,486,200,14,0,54,73,100,0
1,319,158,95,1,37,83,100,2
0,393,185,46,0,47,73,90,0
1,432,125,61,0,46,67,60,0
0,478,263,98,0,43,64,170,1
0,348,357,178,0,32,73,140,2
1,419,376,225,1,31,73,240,2
0,412,168,51,0,48,73,80,0
0,401,187,91,0,40,70,130,1
0,444,60,30,0,63,65,60,0
1,431,625,300,1,30,70,250,2
0,457,306,144,1,51,67,230,2
1,386,476,220,0,27,79,220,2
0,413,454,200,0,32,77,230,2
0,455,257,125,0,52,71,190,1
1,381,271,198,1,39,70,210,2
0,525,144,49,0,61,69,90,0
0,449,125,57,0,56,74,90,0
1,295,370,231,1,34,78,190,2
1,341,148,82,0,50,75,140,2
0,422,87,55,0,68,70,70,0
0,499,71,22,0,49,70,30,0
1,473,144,92,1,50,72,120,2
1,332,253,202,1,44,68,170,2
1,309,720,300,1,10,77,250,2
0,381,68,37,0,66,76,30,0
1,392,694,300,0,11,74,250,2
0,535,92,49,0,66,72,60,0
0,446,323,143,1,44,68,200,2
0,355,154,31,0,53,75,60,1
0,398,249,84,0,37,67,160,1
0,403,255,106,0,38,72,170,1
0,393,171,85,0,43,64,80,1
0,430,201,90,0,45,77,80,0
1,400,720,300,1,9,78,250,2
0,469,215,110,1,36,75,130,1
0,489,154,64,0,43,68,80,0
0,476,720,230,1,7,74,250,2
0,352,720,194,1,8,76,250,2
0,367,720,300,0,14,62,250,2
0,427,60,20,1,49,66,50,0
1,400,60,26,1,42,70,50,1
1,435,396,210,1,33,72,190,2
1,378,720,300,1,7,74,250,2
0,452,240,102,0,44,73,150,1
0,446,494,160,0,24,69,250,2
0,422,519,161,0,25,77,230,2
1,381,183,106,1,36,75,160,2
0,491,174,54,0,50,70,90,0
0,430,60,17,0,52,64,10,0
0,418,60,27,0,53,73,40,0
0,433,92,39,0,54,74,50,0
1,480,95,49,0,54,74,100,1
1,312,436,204,0,21,77,250,2
1,499,82,44,0,45,71,90,0
0,376,423,194,1,32,74,230,2
1,344,720,300,1,12,67,250,2
0,472,498,207,0,31,75,230,0
1,462,579,256,1,30,70,250,2
0,364,60,31,1,55,72,40,1
0,380,380,102,0,26,69,150,2
1,394,653,300,1,20,65,250,2
0,552,89,26,0,56,72,50,0
1,477,613,300,1,14,77,250,2
1,357,429,228,1,34,73,190,2
0,329,183,56,0,35,77,140,2
0,424,214,118,0,60,62,120,1
0,468,590,251,0,14,73,240,2
1,333,164,118,0,42,76,120,2
0,392,115,48,0,38,79,90,1
0,442,264,116,0,51,70,190,1
0,387,151,25,0,50,65,90,0
0,513,60,30,0,54,78,30,0
1,496,720,280,0,8,76,250,2
0,482,328,77,0,40,73,150,1
0,439,60,23,0,68,67,60,0
1,343,645,300,1,10,70,250,2
0,448,400,49,0,31,72,160,1
0,501,197,103,0,52,67,110,0
0,463,134,68,0,47,74,100,0
0,445,156,69,0,54,66,80,0
0,466,258,186,0,44,65,240,2
1,413,93,70,0,44,71,50,1
1,417,511,270,1,22,71,250,2
1,443,529,300,1,16,71,250,2
1,411,644,300,1,21,71,250,2
0,462,90,51,0,57,73,30,1
0,458,160,48,0,44,64,30,0
0,422,316,139,0,40,70,150,1
1,351,199,86,0,51,69,90,2
1,343,106,55,0,59,69,50,2
0,369,215,93,0,45,68,140,1
0,374,523,291,0,23,82,250,2
0,372,175,89,0,40,70,150,1
0,409,60,6,0,62,69,50,0
1,484,387,247,0,44,78,240,2
0,427,169,66,0,50,71,130,0
1,406,143,56,0,58,60,50,0
0,463,162,47,0,41,74,110,0
1,486,720,300,1,17,68,250,2
1,334,137,82,0,42,65,120,2
1,359,720,300,1,9,78,250,2
0,444,248,69,0,49,69,140,0
0,506,185,50,0,70,67,90,0
0,517,195,51,0,42,71,30,0
0,458,171,72,0,50,67,60,0
0,481,465,257,1,39,72,210,2
1,387,60,43,1,61,74,50,1
0,411,123,68,0,43,70,60,0
0,493,170,86,0,38,69,130,0
0,459,327,158,0,38,67,130,1
1,338,359,184,0,33,78,170,2
1,429,299,187,1,43,76,40,2
0,424,619,272,0,16,72,250,2
0,433,261,118,0,26,74,180,1
1,437,233,165,1,50,67,240,2
1,368,340,247,1,40,72,250,2
0,454,224,48,1,47,76,110,1
1,406,81,40,0,61,66,50,0
1,320,704,300,1,10,82,250,2
0,454,279,124,0,46,67,170,1
0,517,110,28,1,57,59,50,0
0,402,326,91,0,32,77,170,1
0,472,60,9,0,53,76,60,0
0,408,358,85,1,27,70,130,2
0,486,343,106,0,40,76,110,1
0,485,720,226,0,16,68,250,2
0,432,110,24,0,51,76,80,0
0,530,173,67,0,69,66,140,0
0,505,226,13,0,60,65,140,0
0,470,124,67,1,61,63,80,0
0,482,115,33,1,52,78,50,0
0,484,182,60,0,44,70,100,0
0,400,271,77,0,42,78,100,1
1,388,218,138,1,34,72,170,2
0,454,269,110,0,44,70,90,1
1,331,284,177,0,31,70,110,2
0,473,106,42,0,63,76,60,0
0,511,445,107,1,31,69,110,2
0,428,422,116,1,22,75,190,1
